Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,datetime,date,hour,day_of_week,month,year,is_weekend,other_energy_wh
22/6/2007,13:30:00,0.222,0.128,240.3,1.0,0.0,0.0,0.0,2007-06-22 13:30:00,2007-06-22,13,4,6,2007,0,3.7
29/10/2007,17:20:00,0.33,0.152,242.77,1.4,0.0,0.0,0.0,2007-10-29 17:20:00,2007-10-29,17,0,10,2007,0,5.5
5/6/2009,06:02:00,0.28,0.088,241.73,1.2,0.0,2.0,0.0,2009-06-05 06:02:00,2009-06-05,6,4,6,2009,0,2.666666666666667
3/8/2010,23:47:00,0.262,0.122,241.71,1.2,0.0,0.0,1.0,2010-08-03 23:47:00,2010-08-03,23,1,8,2010,0,3.3666666666666663
8/1/2008,01:55:00,0.22,0.0,241.88,1.0,0.0,0.0,0.0,2008-01-08 01:55:00,2008-01-08,1,1,1,2008,0,3.6666666666666665
26/3/2007,18:50:00,0.362,0.104,239.65,1.6,0.0,0.0,0.0,2007-03-26 18:50:00,2007-03-26,18,0,3,2007,0,6.033333333333333
17/2/2007,20:28:00,1.898,0.384,238.53,8.0,0.0,1.0,0.0,2007-02-17 20:28:00,2007-02-17,20,5,2,2007,1,30.633333333333333
5/7/2007,00:42:00,0.286,0.238,240.77,1.6,0.0,1.0,0.0,2007-07-05 00:42:00,2007-07-05,0,3,7,2007,0,3.7666666666666666
2/11/2010,10:30:00,0.336,0.09,243.35,1.4,0.0,0.0,0.0,2010-11-02 10:30:00,2010-11-02,10,1,11,2010,0,5.6
28/5/2007,05:35:00,0.506,0.31,237.39,2.4,0.0,1.0,0.0,2007-05-28 05:35:00,2007-05-28,5,0,5,2007,0,7.433333333333334
18/4/2010,19:53:00,2.328,0.244,236.85,10.2,0.0,1.0,18.0,2010-04-18 19:53:00,2010-04-18,19,6,4,2010,1,19.799999999999997
29/6/2010,13:38:00,1.542,0.334,240.23,6.6,0.0,2.0,19.0,2010-06-29 13:38:00,2010-06-29,13,1,6,2010,0,4.699999999999999
17/8/2008,07:21:00,0.268,0.254,241.23,1.6,0.0,0.0,1.0,2008-08-17 07:21:00,2008-08-17,7,6,8,2008,1,3.466666666666667
6/4/2010,03:18:00,0.348,0.128,246.25,1.4,0.0,0.0,0.0,2010-04-06 03:18:00,2010-04-06,3,1,4,2010,0,5.8
17/9/2007,09:27:00,1.306,0.178,236.02,5.6,0.0,0.0,18.0,2007-09-17 09:27:00,2007-09-17,9,0,9,2007,0,3.7666666666666657
23/11/2009,13:09:00,0.402,0.0,245.36,1.6,0.0,0.0,1.0,2009-11-23 13:09:00,2009-11-23,13,0,11,2009,0,5.7
21/4/2008,09:27:00,1.522,0.212,244.11,6.2,0.0,1.0,19.0,2008-04-21 09:27:00,2008-04-21,9,0,4,2008,0,5.366666666666667
29/7/2008,08:37:00,1.534,0.104,236.97,6.4,1.0,2.0,18.0,2008-07-29 08:37:00,2008-07-29,8,1,7,2008,0,4.566666666666666
31/10/2007,04:21:00,0.208,0.0,242.92,0.8,0.0,0.0,0.0,2007-10-31 04:21:00,2007-10-31,4,2,10,2007,0,3.466666666666667
8/3/2010,16:00:00,3.428,0.218,243.37,14.2,0.0,31.0,19.0,2010-03-08 16:00:00,2010-03-08,16,0,3,2010,0,7.133333333333333
18/2/2008,22:56:00,0.37,0.0,243.85,1.4,0.0,0.0,0.0,2008-02-18 22:56:00,2008-02-18,22,0,2,2008,0,6.166666666666667
8/5/2008,22:20:00,2.502,0.204,242.44,10.4,0.0,0.0,19.0,2008-05-08 22:20:00,2008-05-08,22,3,5,2008,0,22.700000000000003
28/1/2008,06:42:00,3.096,0.208,240.25,14.0,0.0,2.0,0.0,2008-01-28 06:42:00,2008-01-28,6,0,1,2008,0,49.6
15/6/2007,17:35:00,0.322,0.266,242.28,1.6,0.0,1.0,0.0,2007-06-15 17:35:00,2007-06-15,17,4,6,2007,0,4.366666666666666
26/2/2010,10:22:00,0.886,0.186,239.56,3.8,0.0,0.0,1.0,2010-02-26 10:22:00,2010-02-26,10,4,2,2010,0,13.766666666666667
1/12/2009,11:15:00,1.558,0.08,242.8,6.4,0.0,0.0,18.0,2009-12-01 11:15:00,2009-12-01,11,1,12,2009,0,7.966666666666665
1/10/2009,12:57:00,0.2,0.096,242.56,0.8,0.0,1.0,1.0,2009-10-01 12:57:00,2009-10-01,12,3,10,2009,0,1.3333333333333335
22/3/2009,05:41:00,0.304,0.084,242.23,1.2,0.0,1.0,0.0,2009-03-22 05:41:00,2009-03-22,5,6,3,2009,1,4.066666666666666
13/7/2008,20:00:00,0.398,0.072,239.09,1.6,0.0,0.0,1.0,2008-07-13 20:00:00,2008-07-13,20,6,7,2008,1,5.633333333333334
3/10/2010,21:45:00,2.044,0.05,242.02,8.4,2.0,2.0,0.0,2010-10-03 21:45:00,2010-10-03,21,6,10,2010,1,30.06666666666667
19/5/2008,11:57:00,0.158,0.0,240.61,0.6,0.0,0.0,1.0,2008-05-19 11:57:00,2008-05-19,11,0,5,2008,0,1.6333333333333333
25/4/2009,12:40:00,1.326,0.0,239.55,5.4,0.0,0.0,18.0,2009-04-25 12:40:00,2009-04-25,12,5,4,2009,1,4.100000000000001
28/3/2007,09:57:00,1.404,0.188,237.81,5.8,0.0,0.0,17.0,2007-03-28 09:57:00,2007-03-28,9,2,3,2007,0,6.399999999999999
21/1/2010,08:51:00,2.358,0.356,240.73,9.8,0.0,1.0,19.0,2010-01-21 08:51:00,2010-01-21,8,3,1,2010,0,19.299999999999997
27/4/2007,05:42:00,0.106,0.0,235.22,0.4,0.0,0.0,0.0,2007-04-27 05:42:00,2007-04-27,5,4,4,2007,0,1.7666666666666666
25/12/2007,14:25:00,3.18,0.142,245.68,13.0,40.0,0.0,0.0,2007-12-25 14:25:00,2007-12-25,14,1,12,2007,0,13.0
7/1/2007,02:19:00,0.336,0.196,247.16,1.6,0.0,1.0,0.0,2007-01-07 02:19:00,2007-01-07,2,6,1,2007,1,4.6
12/10/2008,14:12:00,1.46,0.132,242.08,6.0,0.0,1.0,19.0,2008-10-12 14:12:00,2008-10-12,14,6,10,2008,1,4.333333333333332
17/6/2009,13:49:00,0.376,0.258,242.83,1.8,0.0,1.0,1.0,2009-06-17 13:49:00,2009-06-17,13,2,6,2009,0,4.266666666666667
25/6/2009,08:22:00,1.364,0.19,238.92,5.6,0.0,0.0,18.0,2009-06-25 08:22:00,2009-06-25,8,3,6,2009,0,4.733333333333334
28/4/2008,15:01:00,0.334,0.098,240.16,1.4,0.0,1.0,0.0,2008-04-28 15:01:00,2008-04-28,15,0,4,2008,0,4.566666666666666
15/7/2009,02:08:00,0.24,0.082,240.82,1.0,0.0,0.0,1.0,2009-07-15 02:08:00,2009-07-15,2,2,7,2009,0,3.0
20/1/2008,19:08:00,1.712,0.192,237.3,7.4,0.0,0.0,0.0,2008-01-20 19:08:00,2008-01-20,19,6,1,2008,1,28.533333333333335
25/5/2008,07:36:00,0.25,0.148,242.66,1.2,0.0,1.0,1.0,2008-05-25 07:36:00,2008-05-25,7,6,5,2008,1,2.166666666666667
19/5/2009,09:07:00,1.492,0.206,238.39,6.2,0.0,1.0,18.0,2009-05-19 09:07:00,2009-05-19,9,1,5,2009,0,5.866666666666667
8/8/2009,19:45:00,0.24,0.138,242.33,1.0,0.0,0.0,0.0,2009-08-08 19:45:00,2009-08-08,19,5,8,2009,1,4.0
1/7/2008,04:13:00,0.14,0.0,241.17,0.6,0.0,0.0,1.0,2008-07-01 04:13:00,2008-07-01,4,1,7,2008,0,1.3333333333333335
13/6/2007,16:08:00,0.17,0.102,241.05,0.8,0.0,0.0,0.0,2007-06-13 16:08:00,2007-06-13,16,2,6,2007,0,2.8333333333333335
8/7/2007,17:23:00,3.466,0.118,235.68,14.6,0.0,35.0,17.0,2007-07-08 17:23:00,2007-07-08,17,6,7,2007,1,5.766666666666666
1/11/2010,04:47:00,0.276,0.0,249.8,1.0,0.0,0.0,0.0,2010-11-01 04:47:00,2010-11-01,4,0,11,2010,0,4.6
23/4/2010,02:12:00,0.318,0.064,243.09,1.2,0.0,0.0,0.0,2010-04-23 02:12:00,2010-04-23,2,4,4,2010,0,5.3
30/12/2009,03:26:00,0.328,0.122,243.34,1.4,0.0,2.0,1.0,2009-12-30 03:26:00,2009-12-30,3,2,12,2009,0,2.466666666666667
18/11/2008,02:07:00,0.272,0.05,244.69,1.2,0.0,0.0,0.0,2008-11-18 02:07:00,2008-11-18,2,1,11,2008,0,4.533333333333333
4/9/2010,01:04:00,0.314,0.128,238.9,1.6,0.0,1.0,0.0,2010-09-04 01:04:00,2010-09-04,1,5,9,2010,1,4.233333333333333
18/3/2010,15:45:00,1.034,0.366,241.79,4.4,0.0,1.0,0.0,2010-03-18 15:45:00,2010-03-18,15,3,3,2010,0,16.233333333333334
18/5/2010,13:29:00,1.36,0.0,240.78,5.6,0.0,0.0,18.0,2010-05-18 13:29:00,2010-05-18,13,1,5,2010,0,4.666666666666668
15/3/2007,10:10:00,1.36,0.048,238.39,5.6,0.0,0.0,17.0,2007-03-15 10:10:00,2007-03-15,10,3,3,2007,0,5.666666666666668
18/12/2007,17:01:00,0.384,0.0,244.37,1.8,0.0,0.0,0.0,2007-12-18 17:01:00,2007-12-18,17,1,12,2007,0,6.4
8/5/2009,16:25:00,1.502,0.076,239.55,6.2,0.0,0.0,18.0,2009-05-08 16:25:00,2009-05-08,16,4,5,2009,0,7.033333333333335
18/11/2008,14:04:00,1.44,0.074,241.32,6.0,0.0,0.0,18.0,2008-11-18 14:04:00,2008-11-18,14,1,11,2008,0,6.0
8/5/2008,21:10:00,0.776,0.242,241.9,3.4,0.0,0.0,1.0,2008-05-08 21:10:00,2008-05-08,21,3,5,2008,0,11.933333333333334
31/1/2008,18:46:00,2.032,0.062,237.9,8.6,0.0,0.0,0.0,2008-01-31 18:46:00,2008-01-31,18,3,1,2008,0,33.86666666666667
6/4/2008,06:17:00,0.37,0.112,243.22,1.6,0.0,0.0,1.0,2008-04-06 06:17:00,2008-04-06,6,6,4,2008,1,5.166666666666667
4/9/2007,03:06:00,0.124,0.0,243.31,0.6,0.0,0.0,0.0,2007-09-04 03:06:00,2007-09-04,3,1,9,2007,0,2.066666666666667
9/10/2007,22:29:00,2.008,0.096,240.1,8.2,0.0,0.0,18.0,2007-10-09 22:29:00,2007-10-09,22,1,10,2007,0,15.466666666666669
10/2/2007,02:03:00,0.36,0.13,244.17,1.6,0.0,0.0,0.0,2007-02-10 02:03:00,2007-02-10,2,5,2,2007,1,6.0
28/9/2009,11:28:00,1.268,0.102,239.07,5.2,0.0,0.0,18.0,2009-09-28 11:28:00,2009-09-28,11,0,9,2009,0,3.133333333333333
18/7/2010,01:11:00,0.224,0.0,241.81,1.0,0.0,0.0,1.0,2010-07-18 01:11:00,2010-07-18,1,6,7,2010,1,2.7333333333333334
28/10/2008,06:26:00,0.308,0.082,242.52,1.2,0.0,0.0,0.0,2008-10-28 06:26:00,2008-10-28,6,1,10,2008,0,5.133333333333334
17/1/2009,14:22:00,1.712,0.174,244.48,7.0,2.0,0.0,18.0,2009-01-17 14:22:00,2009-01-17,14,5,1,2009,1,8.533333333333335
16/11/2007,08:21:00,1.954,0.0,237.5,8.2,0.0,0.0,17.0,2007-11-16 08:21:00,2007-11-16,8,4,11,2007,0,15.56666666666667
12/9/2008,06:51:00,1.058,0.0,240.33,5.0,0.0,0.0,9.0,2008-09-12 06:51:00,2008-09-12,6,4,9,2008,0,8.633333333333333
6/12/2008,12:13:00,4.29,0.4,237.0,18.2,37.0,2.0,18.0,2008-12-06 12:13:00,2008-12-06,12,5,12,2008,1,14.5
11/1/2007,09:51:00,1.342,0.142,239.11,5.6,0.0,1.0,18.0,2007-01-11 09:51:00,2007-01-11,9,3,1,2007,0,3.366666666666667
7/3/2008,18:52:00,0.712,0.216,237.03,3.0,0.0,1.0,0.0,2008-03-07 18:52:00,2008-03-07,18,4,3,2008,0,10.866666666666667
20/3/2010,03:34:00,0.322,0.1,244.37,1.4,0.0,0.0,0.0,2010-03-20 03:34:00,2010-03-20,3,5,3,2010,1,5.366666666666666
11/12/2007,09:48:00,1.546,0.072,240.46,6.4,0.0,0.0,18.0,2007-12-11 09:48:00,2007-12-11,9,1,12,2007,0,7.766666666666666
8/7/2009,21:24:00,2.02,0.334,243.14,8.6,0.0,22.0,1.0,2009-07-08 21:24:00,2009-07-08,21,2,7,2009,0,10.666666666666664
6/12/2007,05:59:00,1.5,0.0,241.89,6.2,0.0,0.0,19.0,2007-12-06 05:59:00,2007-12-06,5,3,12,2007,0,6.0
22/11/2007,09:13:00,0.432,0.104,244.79,1.8,0.0,0.0,0.0,2007-11-22 09:13:00,2007-11-22,9,3,11,2007,0,7.2
8/10/2009,07:59:00,2.01,0.148,237.43,8.6,0.0,0.0,23.0,2009-10-08 07:59:00,2009-10-08,7,3,10,2009,0,10.499999999999993
12/5/2010,21:57:00,1.41,0.142,236.52,6.0,0.0,0.0,1.0,2010-05-12 21:57:00,2010-05-12,21,2,5,2010,0,22.5
1/11/2007,21:23:00,0.202,0.0,239.7,0.8,0.0,0.0,0.0,2007-11-01 21:23:00,2007-11-01,21,3,11,2007,0,3.3666666666666667
13/9/2010,11:36:00,0.308,0.186,241.74,1.4,0.0,1.0,1.0,2010-09-13 11:36:00,2010-09-13,11,0,9,2010,0,3.1333333333333337
28/12/2008,05:45:00,2.764,0.054,246.36,11.2,0.0,0.0,19.0,2008-12-28 05:45:00,2008-12-28,5,6,12,2008,1,27.06666666666667
6/1/2009,18:50:00,1.514,0.16,241.35,6.2,0.0,2.0,0.0,2009-01-06 18:50:00,2009-01-06,18,1,1,2009,0,23.233333333333334
6/6/2007,06:00:00,0.25,0.068,236.81,1.0,0.0,1.0,0.0,2007-06-06 06:00:00,2007-06-06,6,2,6,2007,0,3.166666666666667
10/6/2007,20:15:00,0.716,0.266,238.74,3.2,0.0,0.0,0.0,2007-06-10 20:15:00,2007-06-10,20,6,6,2007,1,11.933333333333334
14/4/2010,00:28:00,0.346,0.094,242.57,1.4,0.0,0.0,1.0,2010-04-14 00:28:00,2010-04-14,0,2,4,2010,0,4.766666666666667
27/2/2008,16:18:00,0.312,0.11,241.35,1.4,0.0,0.0,0.0,2008-02-27 16:18:00,2008-02-27,16,2,2,2008,0,5.2
30/8/2007,19:13:00,1.22,0.424,240.02,5.4,1.0,1.0,0.0,2007-08-30 19:13:00,2007-08-30,19,3,8,2007,0,18.333333333333332
8/8/2007,10:44:00,3.618,0.122,230.91,15.8,1.0,29.0,17.0,2007-08-08 10:44:00,2007-08-08,10,2,8,2007,0,13.299999999999997
11/3/2009,01:43:00,1.294,0.0,241.26,5.2,0.0,0.0,0.0,2009-03-11 01:43:00,2009-03-11,1,2,3,2009,0,21.566666666666666
9/11/2009,09:34:00,1.484,0.234,243.84,6.0,0.0,1.0,19.0,2009-11-09 09:34:00,2009-11-09,9,0,11,2009,0,4.733333333333334
14/2/2010,04:33:00,0.47,0.0,249.61,1.8,0.0,0.0,0.0,2010-02-14 04:33:00,2010-02-14,4,6,2,2010,1,7.833333333333333
27/2/2008,19:27:00,0.266,0.0,235.0,1.2,0.0,0.0,0.0,2008-02-27 19:27:00,2008-02-27,19,2,2,2008,0,4.433333333333334
29/1/2008,05:27:00,2.066,0.0,242.53,8.4,0.0,0.0,18.0,2008-01-29 05:27:00,2008-01-29,5,1,1,2008,0,16.43333333333333
22/5/2008,23:51:00,0.166,0.0,241.12,0.6,0.0,0.0,1.0,2008-05-22 23:51:00,2008-05-22,23,3,5,2008,0,1.7666666666666666
16/10/2007,07:51:00,3.478,0.056,238.29,14.6,0.0,0.0,17.0,2007-10-16 07:51:00,2007-10-16,7,1,10,2007,0,40.96666666666667
24/8/2007,12:33:00,1.374,0.094,238.61,5.6,0.0,2.0,17.0,2007-08-24 12:33:00,2007-08-24,12,4,8,2007,0,3.8999999999999986
19/10/2007,08:52:00,1.948,0.054,236.64,8.2,0.0,1.0,17.0,2007-10-19 08:52:00,2007-10-19,8,4,10,2007,0,14.466666666666669
18/7/2010,04:18:00,0.158,0.0,242.67,0.6,0.0,0.0,1.0,2010-07-18 04:18:00,2010-07-18,4,6,7,2010,1,1.6333333333333333
15/4/2009,03:39:00,0.594,0.208,240.8,2.6,0.0,1.0,1.0,2009-04-15 03:39:00,2009-04-15,3,2,4,2009,0,7.9
23/4/2009,14:15:00,0.312,0.0,241.98,1.4,0.0,0.0,0.0,2009-04-23 14:15:00,2009-04-23,14,3,4,2009,0,5.2
20/4/2008,00:36:00,0.382,0.134,246.67,1.6,0.0,0.0,1.0,2008-04-20 00:36:00,2008-04-20,0,6,4,2008,1,5.366666666666666
11/8/2009,21:35:00,0.324,0.276,241.83,1.8,0.0,2.0,1.0,2009-08-11 21:35:00,2009-08-11,21,1,8,2009,0,2.4000000000000004
13/11/2010,01:42:00,0.238,0.068,242.8,1.0,0.0,0.0,0.0,2010-11-13 01:42:00,2010-11-13,1,5,11,2010,1,3.966666666666667
9/4/2010,05:30:00,0.452,0.276,241.46,2.2,0.0,1.0,0.0,2010-04-09 05:30:00,2010-04-09,5,4,4,2010,0,6.533333333333333
9/1/2009,01:42:00,0.286,0.0,245.16,1.2,0.0,0.0,0.0,2009-01-09 01:42:00,2009-01-09,1,4,1,2009,0,4.766666666666667
8/9/2007,14:53:00,0.254,0.074,238.83,1.2,0.0,2.0,0.0,2007-09-08 14:53:00,2007-09-08,14,5,9,2007,1,2.2333333333333334
9/10/2010,06:13:00,0.408,0.174,239.36,1.8,0.0,1.0,0.0,2010-10-09 06:13:00,2010-10-09,6,5,10,2010,1,5.8
14/2/2009,10:41:00,1.328,0.0,240.13,5.4,0.0,0.0,18.0,2009-02-14 10:41:00,2009-02-14,10,5,2,2009,1,4.133333333333333
26/7/2008,04:54:00,0.228,0.098,239.61,1.0,0.0,2.0,0.0,2008-07-26 04:54:00,2008-07-26,4,5,7,2008,1,1.7999999999999998
30/3/2010,17:08:00,0.948,0.214,240.42,4.0,0.0,2.0,1.0,2010-03-30 17:08:00,2010-03-30,17,1,3,2010,0,12.8
16/4/2009,18:01:00,0.49,0.102,239.82,2.2,0.0,1.0,0.0,2009-04-16 18:01:00,2009-04-16,18,3,4,2009,0,7.166666666666666
13/7/2009,07:52:00,0.208,0.13,244.82,1.0,0.0,1.0,1.0,2009-07-13 07:52:00,2009-07-13,7,0,7,2009,0,1.4666666666666668
1/2/2010,05:51:00,0.244,0.0,246.77,1.0,0.0,0.0,1.0,2010-02-01 05:51:00,2010-02-01,5,0,2,2010,0,3.0666666666666664
10/3/2009,07:22:00,3.726,0.0,235.49,15.8,0.0,0.0,17.0,2009-03-10 07:22:00,2009-03-10,7,1,3,2009,0,45.1
9/12/2009,14:15:00,0.466,0.094,242.96,2.0,0.0,0.0,0.0,2009-12-09 14:15:00,2009-12-09,14,2,12,2009,0,7.766666666666667
28/8/2009,16:06:00,0.246,0.0,241.24,1.0,0.0,1.0,1.0,2009-08-28 16:06:00,2009-08-28,16,4,8,2009,0,2.0999999999999996
17/3/2010,18:50:00,2.39,0.25,237.64,10.4,0.0,28.0,0.0,2010-03-17 18:50:00,2010-03-17,18,2,3,2010,0,11.833333333333336
1/1/2009,22:18:00,1.48,0.118,243.64,6.0,0.0,0.0,0.0,2009-01-01 22:18:00,2009-01-01,22,3,1,2009,0,24.666666666666668
12/2/2007,00:24:00,1.318,0.0,240.08,5.4,0.0,0.0,18.0,2007-02-12 00:24:00,2007-02-12,0,0,2,2007,0,3.966666666666665
10/9/2010,15:10:00,0.376,0.178,240.52,1.8,0.0,2.0,1.0,2010-09-10 15:10:00,2010-09-10,15,4,9,2010,0,3.2666666666666666
1/3/2007,07:45:00,0.216,0.0,240.06,0.8,0.0,0.0,0.0,2007-03-01 07:45:00,2007-03-01,7,3,3,2007,0,3.6
9/4/2010,10:32:00,1.484,0.212,242.17,6.2,0.0,1.0,18.0,2010-04-09 10:32:00,2010-04-09,10,4,4,2010,0,5.733333333333334
23/10/2010,20:50:00,1.834,0.0,240.3,7.6,0.0,0.0,0.0,2010-10-23 20:50:00,2010-10-23,20,5,10,2010,1,30.566666666666666
27/11/2008,01:18:00,0.25,0.06,241.75,1.6,0.0,0.0,0.0,2008-11-27 01:18:00,2008-11-27,1,3,11,2008,0,4.166666666666667
25/10/2010,05:48:00,0.364,0.1,248.17,1.4,0.0,1.0,1.0,2010-10-25 05:48:00,2010-10-25,5,0,10,2010,0,4.066666666666666
8/10/2009,12:12:00,2.056,0.07,238.73,8.6,0.0,0.0,28.0,2009-10-08 12:12:00,2009-10-08,12,3,10,2009,0,6.266666666666666
18/12/2007,02:22:00,0.218,0.0,247.12,0.8,0.0,0.0,0.0,2007-12-18 02:22:00,2007-12-18,2,1,12,2007,0,3.6333333333333333
22/3/2007,16:46:00,0.398,0.234,244.59,1.8,0.0,0.0,0.0,2007-03-22 16:46:00,2007-03-22,16,3,3,2007,0,6.633333333333334
2/6/2007,20:33:00,0.354,0.0,232.09,1.6,0.0,0.0,0.0,2007-06-02 20:33:00,2007-06-02,20,5,6,2007,1,5.9
5/10/2009,16:17:00,0.392,0.22,243.14,1.8,0.0,1.0,1.0,2009-10-05 16:17:00,2009-10-05,16,0,10,2009,0,4.533333333333333
3/10/2008,11:27:00,1.66,0.0,235.64,7.8,0.0,0.0,18.0,2008-10-03 11:27:00,2008-10-03,11,4,10,2008,0,9.666666666666668
6/4/2010,14:32:00,1.952,0.108,242.7,8.0,0.0,1.0,19.0,2010-04-06 14:32:00,2010-04-06,14,1,4,2010,0,12.533333333333331
5/9/2008,00:20:00,0.156,0.0,243.4,0.6,0.0,0.0,1.0,2008-09-05 00:20:00,2008-09-05,0,4,9,2008,0,1.6
14/10/2009,23:45:00,2.614,0.068,241.27,10.8,38.0,2.0,1.0,2009-10-14 23:45:00,2009-10-14,23,2,10,2009,0,2.56666666666667
21/12/2009,18:43:00,1.432,0.058,243.68,5.8,0.0,0.0,0.0,2009-12-21 18:43:00,2009-12-21,18,0,12,2009,0,23.866666666666667
28/4/2008,04:33:00,0.324,0.096,240.47,1.4,0.0,1.0,1.0,2008-04-28 04:33:00,2008-04-28,4,0,4,2008,0,3.4000000000000004
7/9/2010,00:58:00,1.338,0.062,241.72,5.4,0.0,0.0,19.0,2010-09-07 00:58:00,2010-09-07,0,1,9,2010,0,3.3000000000000007
30/10/2010,06:45:00,0.334,0.084,242.55,1.4,0.0,0.0,1.0,2010-10-30 06:45:00,2010-10-30,6,5,10,2010,1,4.566666666666666
25/11/2010,15:43:00,0.302,0.068,245.43,1.2,0.0,2.0,0.0,2010-11-25 15:43:00,2010-11-25,15,3,11,2010,0,3.033333333333333
8/3/2010,08:50:00,1.704,0.0,239.33,7.0,1.0,0.0,18.0,2010-03-08 08:50:00,2010-03-08,8,0,3,2010,0,9.399999999999999
30/9/2007,18:25:00,0.55,0.058,239.28,2.4,0.0,0.0,0.0,2007-09-30 18:25:00,2007-09-30,18,6,9,2007,1,9.166666666666666
19/12/2007,01:24:00,0.33,0.108,246.45,1.4,0.0,0.0,0.0,2007-12-19 01:24:00,2007-12-19,1,2,12,2007,0,5.5
13/10/2009,03:04:00,0.392,0.2,240.49,1.8,0.0,0.0,1.0,2009-10-13 03:04:00,2009-10-13,3,1,10,2009,0,5.533333333333333
7/4/2010,09:14:00,1.39,0.084,240.27,5.8,0.0,0.0,19.0,2010-04-07 09:14:00,2010-04-07,9,2,4,2010,0,4.166666666666668
19/12/2007,15:07:00,1.494,0.088,247.13,6.0,1.0,0.0,19.0,2007-12-19 15:07:00,2007-12-19,15,2,12,2007,0,4.899999999999999
5/5/2008,06:09:00,1.042,0.338,240.36,4.4,0.0,1.0,11.0,2008-05-05 06:09:00,2008-05-05,6,0,5,2008,0,5.366666666666667
20/11/2010,15:42:00,1.42,0.0,240.24,5.8,0.0,2.0,18.0,2010-11-20 15:42:00,2010-11-20,15,5,11,2010,1,3.666666666666668
20/4/2008,21:50:00,3.494,0.138,235.59,15.0,0.0,24.0,18.0,2008-04-20 21:50:00,2008-04-20,21,6,4,2008,1,16.233333333333334
8/10/2008,13:47:00,0.262,0.0,241.27,1.0,0.0,0.0,0.0,2008-10-08 13:47:00,2008-10-08,13,2,10,2008,0,4.366666666666666
14/11/2007,03:05:00,0.322,0.064,241.08,1.4,0.0,0.0,0.0,2007-11-14 03:05:00,2007-11-14,3,2,11,2007,0,5.366666666666666
25/9/2007,03:57:00,0.212,0.104,240.97,1.0,0.0,0.0,0.0,2007-09-25 03:57:00,2007-09-25,3,1,9,2007,0,3.533333333333333
20/6/2009,07:28:00,1.314,0.064,238.74,5.4,0.0,0.0,18.0,2009-06-20 07:28:00,2009-06-20,7,5,6,2009,1,3.8999999999999986
15/7/2008,01:22:00,0.228,0.094,238.26,1.0,0.0,0.0,1.0,2008-07-15 01:22:00,2008-07-15,1,1,7,2008,0,2.8
23/2/2010,01:28:00,0.248,0.048,243.02,1.0,0.0,0.0,0.0,2010-02-23 01:28:00,2010-02-23,1,1,2,2010,0,4.133333333333334
15/4/2010,18:42:00,0.426,0.2,241.57,1.8,0.0,0.0,0.0,2010-04-15 18:42:00,2010-04-15,18,3,4,2010,0,7.1
5/8/2009,19:06:00,0.208,0.11,242.83,1.0,0.0,0.0,1.0,2009-08-05 19:06:00,2009-08-05,19,2,8,2009,0,2.466666666666667
23/4/2009,15:39:00,0.316,0.0,244.06,1.4,0.0,0.0,1.0,2009-04-23 15:39:00,2009-04-23,15,3,4,2009,0,4.266666666666667
6/8/2010,01:58:00,0.26,0.116,240.38,1.2,0.0,0.0,0.0,2010-08-06 01:58:00,2010-08-06,1,4,8,2010,0,4.333333333333333
6/3/2009,10:59:00,1.366,0.074,238.21,5.8,0.0,0.0,17.0,2009-03-06 10:59:00,2009-03-06,10,4,3,2009,0,5.766666666666666
9/6/2008,08:39:00,3.196,0.336,233.94,13.8,1.0,28.0,17.0,2008-06-09 08:39:00,2008-06-09,8,0,6,2008,0,7.266666666666666
22/4/2009,09:35:00,1.586,0.198,237.99,6.6,0.0,1.0,18.0,2009-04-22 09:35:00,2009-04-22,9,2,4,2009,0,7.433333333333334
26/6/2008,18:22:00,0.262,0.118,239.79,1.2,0.0,0.0,0.0,2008-06-26 18:22:00,2008-06-26,18,3,6,2008,0,4.366666666666666
23/6/2008,21:34:00,1.496,0.386,239.83,6.4,0.0,2.0,18.0,2008-06-23 21:34:00,2008-06-23,21,0,6,2008,0,4.933333333333334
7/12/2008,11:09:00,1.42,0.0,240.16,5.8,0.0,2.0,17.0,2008-12-07 11:09:00,2008-12-07,11,6,12,2008,1,4.666666666666668
25/10/2009,06:13:00,0.414,0.222,241.38,1.8,0.0,1.0,0.0,2009-10-25 06:13:00,2009-10-25,6,6,10,2009,1,5.9
27/9/2007,19:45:00,1.656,0.25,233.13,7.2,0.0,0.0,0.0,2007-09-27 19:45:00,2007-09-27,19,3,9,2007,0,27.6
24/8/2009,13:14:00,0.328,0.266,242.48,1.6,0.0,1.0,1.0,2009-08-24 13:14:00,2009-08-24,13,0,8,2009,0,3.466666666666667
25/11/2008,07:14:00,3.854,0.0,237.62,16.2,0.0,0.0,18.0,2008-11-25 07:14:00,2008-11-25,7,1,11,2008,0,46.233333333333334
14/6/2010,08:48:00,1.434,0.178,241.96,6.0,0.0,0.0,19.0,2010-06-14 08:48:00,2010-06-14,8,0,6,2010,0,4.899999999999999
28/8/2007,10:55:00,1.252,0.11,237.85,5.2,0.0,0.0,18.0,2007-08-28 10:55:00,2007-08-28,10,1,8,2007,0,2.866666666666667
31/8/2007,08:22:00,1.232,0.0,240.32,5.0,0.0,0.0,18.0,2007-08-31 08:22:00,2007-08-31,8,4,8,2007,0,2.533333333333335
