datetime,energy_kwh,hour,day_of_week,month,is_weekend,previous_hour_energy,previous_day_same_hour_energy,rolling_24h_average
2010-05-04 19:00:00,1.3919666666666666,19,1,5,0,0.7041000000000001,2.156833333333333,1.1240069444444445
2010-05-04 20:00:00,1.9786333333333335,20,1,5,0,1.3919666666666666,2.6444666666666667,1.096263888888889
2010-05-04 21:00:00,1.4030666666666667,21,1,5,0,1.9786333333333335,2.3928000000000003,1.055025
2010-05-04 22:00:00,1.1828666666666665,22,1,5,0,1.4030666666666667,1.4212,1.0450944444444443
2010-05-04 23:00:00,0.5607000000000001,23,1,5,0,1.1828666666666665,0.36029999999999995,1.0534444444444444
2010-05-05 00:00:00,0.36133333333333334,0,2,5,0,0.5607000000000001,0.3779,1.0527541666666667
2010-05-05 01:00:00,0.2986333333333333,1,2,5,0,0.36133333333333334,0.33353333333333335,1.0513000000000001
2010-05-05 02:00:00,0.3786333333333333,2,2,5,0,0.2986333333333333,0.3046,1.0543847222222222
2010-05-05 03:00:00,0.8437666666666667,3,2,5,0,0.3786333333333333,0.3792666666666667,1.073738888888889
2010-05-05 04:00:00,0.5700000000000001,4,2,5,0,0.8437666666666667,0.3393333333333333,1.08335
2010-05-05 05:00:00,0.2920333333333333,5,2,5,0,0.5700000000000001,0.2929333333333333,1.0833125000000001
2010-05-05 06:00:00,0.6113666666666667,6,2,5,0,0.2920333333333333,0.8967666666666666,1.0714208333333335
2010-05-05 07:00:00,1.5195333333333332,7,2,5,0,0.6113666666666667,1.1859,1.0853222222222223
2010-05-05 08:00:00,1.2416333333333334,8,2,5,0,1.5195333333333332,1.9222333333333335,1.0569638888888888
2010-05-05 09:00:00,2.3683,9,2,5,0,1.2416333333333334,1.9374666666666667,1.0749152777777777
2010-05-05 10:00:00,2.1899666666666664,10,2,5,0,2.3683,1.8925333333333334,1.0873083333333333
2010-05-05 11:00:00,1.5189666666666668,11,2,5,0,2.1899666666666664,1.4468333333333334,1.0903138888888888
2010-05-05 12:00:00,1.4798666666666667,12,2,5,0,1.5189666666666668,1.3913000000000002,1.0940041666666667
2010-05-05 13:00:00,1.4567666666666665,13,2,5,0,1.4798666666666667,1.3236333333333334,1.0995513888888888
2010-05-05 14:00:00,2.4275333333333333,14,2,5,0,1.4567666666666665,1.3724,1.1435152777777777
2010-05-05 15:00:00,1.9371,15,2,5,0,2.4275333333333333,1.3889666666666665,1.1663541666666666
2010-05-05 16:00:00,0.4544666666666667,16,2,5,0,1.9371,0.7543333333333334,1.1538597222222222
2010-05-05 17:00:00,0.5845333333333333,17,2,5,0,0.4544666666666667,0.5214,1.1564902777777777
2010-05-05 18:00:00,0.7685666666666666,18,2,5,0,0.5845333333333333,0.7041000000000001,1.1591763888888889
2010-05-05 19:00:00,1.3298333333333334,19,2,5,0,0.7685666666666666,1.3919666666666666,1.1565874999999999
2010-05-05 20:00:00,1.8826333333333334,20,2,5,0,1.3298333333333334,1.9786333333333335,1.1525874999999999
2010-05-05 21:00:00,3.1247,21,2,5,0,1.8826333333333334,1.4030666666666667,1.224322222222222
2010-05-05 22:00:00,1.8031666666666666,22,2,5,0,3.1247,1.1828666666666665,1.2501680555555554
2010-05-05 23:00:00,0.6451333333333333,23,2,5,0,1.8031666666666666,0.5607000000000001,1.253686111111111
2010-05-06 00:00:00,0.3465,0,3,5,0,0.6451333333333333,0.36133333333333334,1.2530680555555556
2010-05-06 01:00:00,0.38966666666666666,1,3,5,0,0.3465,0.2986333333333333,1.256861111111111
2010-05-06 02:00:00,0.3371,2,3,5,0,0.38966666666666666,0.3786333333333333,1.2551305555555554
2010-05-06 03:00:00,0.6174999999999999,3,3,5,0,0.3371,0.8437666666666667,1.2457027777777778
2010-05-06 04:00:00,0.7809,4,3,5,0,0.6174999999999999,0.5700000000000001,1.2544902777777778
2010-05-06 05:00:00,0.3232666666666667,5,3,5,0,0.7809,0.2920333333333333,1.2557916666666666
2010-05-06 06:00:00,0.5272,6,3,5,0,0.3232666666666667,0.6113666666666667,1.2522847222222222
2010-05-06 07:00:00,1.2249333333333332,7,3,5,0,0.5272,1.5195333333333332,1.2400097222222222
2010-05-06 08:00:00,1.7262333333333333,8,3,5,0,1.2249333333333332,1.2416333333333334,1.2602013888888888
2010-05-06 09:00:00,1.3930666666666667,9,3,5,0,1.7262333333333333,2.3683,1.2195666666666665
2010-05-06 10:00:00,1.3164666666666667,10,3,5,0,1.3930666666666667,2.1899666666666664,1.1831708333333333
2010-05-06 11:00:00,1.4319666666666668,11,3,5,0,1.3164666666666667,1.5189666666666668,1.1795458333333333
2010-05-06 12:00:00,1.4989333333333335,12,3,5,0,1.4319666666666668,1.4798666666666667,1.1803402777777776
2010-05-06 13:00:00,1.2481666666666666,13,3,5,0,1.4989333333333335,1.4567666666666665,1.171648611111111
2010-05-06 14:00:00,0.45546666666666663,14,3,5,0,1.2481666666666666,2.4275333333333333,1.0894791666666666
2010-05-06 15:00:00,0.5316,15,3,5,0,0.45546666666666663,1.9371,1.0309166666666667
2010-05-06 16:00:00,0.3471666666666666,16,3,5,0,0.5316,0.4544666666666667,1.0264458333333333
2010-05-06 17:00:00,0.45180000000000003,17,3,5,0,0.3471666666666666,0.5845333333333333,1.020915277777778
2010-05-06 18:00:00,1.2337,18,3,5,0,0.45180000000000003,0.7685666666666666,1.0402958333333334
2010-05-06 19:00:00,1.8178666666666667,19,3,5,0,1.2337,1.3298333333333334,1.0606305555555557
2010-05-06 20:00:00,1.4060666666666668,20,3,5,0,1.8178666666666667,1.8826333333333334,1.040773611111111
2010-05-06 21:00:00,0.9249333333333334,21,3,5,0,1.4060666666666668,3.1247,0.9491166666666667
2010-05-06 22:00:00,0.8786666666666666,22,3,5,0,0.9249333333333334,1.8031666666666666,0.9105958333333334
2010-05-06 23:00:00,0.445,23,3,5,0,0.8786666666666666,0.6451333333333333,0.9022569444444445
2010-05-07 00:00:00,0.3311,0,4,5,0,0.445,0.3465,0.9016152777777778
2010-05-07 01:00:00,0.3266666666666667,1,4,5,0,0.3311,0.38966666666666666,0.8989902777777777
2010-05-07 02:00:00,0.34290000000000004,2,4,5,0,0.3266666666666667,0.3371,0.8992319444444444
2010-05-07 03:00:00,0.36046666666666666,3,4,5,0,0.34290000000000004,0.6174999999999999,0.8885222222222223
2010-05-07 04:00:00,1.0356,4,4,5,0,0.36046666666666666,0.7809,0.8991347222222222
2010-05-07 05:00:00,0.36173333333333335,5,4,5,0,1.0356,0.3232666666666667,0.9007375000000001
2010-05-07 06:00:00,1.2250666666666667,6,4,5,0,0.36173333333333335,0.5272,0.9298152777777778
2010-05-07 07:00:00,2.043266666666667,7,4,5,0,1.2250666666666667,1.2249333333333332,0.9639125000000001
2010-05-07 08:00:00,1.7176666666666667,8,4,5,0,2.043266666666667,1.7262333333333333,0.9635555555555556
2010-05-07 09:00:00,1.863,9,4,5,0,1.7176666666666667,1.3930666666666667,0.9831361111111111
2010-05-07 10:00:00,1.3217666666666665,10,4,5,0,1.863,1.3164666666666667,0.9833569444444445
2010-05-07 11:00:00,1.3786333333333334,11,4,5,0,1.3217666666666665,1.4319666666666668,0.9811347222222223
2010-05-07 12:00:00,1.6298333333333335,12,4,5,0,1.3786333333333334,1.4989333333333335,0.986588888888889
2010-05-07 13:00:00,0.6733333333333333,13,4,5,0,1.6298333333333335,1.2481666666666666,0.9626375
2010-05-07 14:00:00,0.6678,14,4,5,0,0.6733333333333333,0.45546666666666663,0.9714847222222223
2010-05-07 15:00:00,1.3448666666666669,15,4,5,0,0.6678,0.5316,1.0053708333333333
2010-05-07 16:00:00,0.9093666666666667,16,4,5,0,1.3448666666666669,0.3471666666666666,1.0287958333333334
2010-05-07 17:00:00,0.36963333333333337,17,4,5,0,0.9093666666666667,0.45180000000000003,1.0253722222222221
2010-05-07 18:00:00,0.5626,18,4,5,0,0.36963333333333337,1.2337,0.9974097222222222
2010-05-07 19:00:00,1.4755333333333334,19,4,5,0,0.5626,1.8178666666666667,0.9831458333333334
2010-05-07 20:00:00,2.290966666666667,20,4,5,0,1.4755333333333334,1.4060666666666668,1.0200166666666666
2010-05-07 21:00:00,2.2999666666666667,21,4,5,0,2.290966666666667,0.9249333333333334,1.0773097222222223
2010-05-07 22:00:00,1.5582333333333334,22,4,5,0,2.2999666666666667,0.8786666666666666,1.105625
2010-05-07 23:00:00,1.3100666666666667,23,4,5,0,1.5582333333333334,0.445,1.1416694444444444
2010-05-08 00:00:00,1.0309333333333333,0,5,5,1,1.3100666666666667,0.3311,1.1708291666666668
2010-05-08 01:00:00,2.1358333333333333,1,5,5,1,1.0309333333333333,0.3266666666666667,1.2462111111111112
2010-05-08 02:00:00,1.2079,2,5,5,1,2.1358333333333333,0.34290000000000004,1.282252777777778
2010-05-08 03:00:00,0.9025,3,5,5,1,1.2079,0.36046666666666666,1.3048375
2010-05-08 04:00:00,0.31920000000000004,4,5,5,1,0.9025,1.0356,1.2749875
2010-05-08 05:00:00,0.3907666666666667,5,5,5,1,0.31920000000000004,0.36173333333333335,1.2761972222222222
2010-05-08 06:00:00,0.33366666666666667,6,5,5,1,0.3907666666666667,1.2250666666666667,1.2390555555555556
2010-05-08 07:00:00,0.3592,7,5,5,1,0.33366666666666667,2.043266666666667,1.1688861111111113
2010-05-08 08:00:00,0.5013333333333333,8,5,5,1,0.3592,1.7176666666666667,1.1182055555555557
2010-05-08 09:00:00,2.4222333333333332,9,5,5,1,0.5013333333333333,1.863,1.1415069444444446
2010-05-08 10:00:00,2.693766666666667,10,5,5,1,2.4222333333333332,1.3217666666666665,1.1986736111111111
2010-05-08 11:00:00,2.1389,11,5,5,1,2.693766666666667,1.3786333333333334,1.2303513888888888
2010-05-08 12:00:00,1.4613,12,5,5,1,2.1389,1.6298333333333335,1.2233291666666666
2010-05-08 13:00:00,1.4432666666666667,13,5,5,1,1.4613,0.6733333333333333,1.2554097222222222
2010-05-08 14:00:00,1.4543,14,5,5,1,1.4432666666666667,0.6678,1.2881805555555557
2010-05-08 15:00:00,0.6082333333333333,15,5,5,1,1.4543,1.3448666666666669,1.2574875
2010-05-08 16:00:00,0.35373333333333334,16,5,5,1,0.6082333333333333,0.9093666666666667,1.234336111111111
2010-05-08 17:00:00,0.3550666666666667,17,5,5,1,0.35373333333333334,0.36963333333333337,1.2337291666666668
2010-05-08 18:00:00,0.3776,18,5,5,1,0.3550666666666667,0.5626,1.2260208333333333
2010-05-08 19:00:00,0.3263666666666667,19,5,5,1,0.3776,1.4755333333333334,1.1781388888888888
2010-05-08 20:00:00,0.4219,20,5,5,1,0.3263666666666667,2.290966666666667,1.1002611111111111
2010-05-08 21:00:00,3.2730333333333332,21,5,5,1,0.4219,2.2999666666666667,1.1408055555555554
2010-05-08 22:00:00,0.5932999999999999,22,5,5,1,3.2730333333333332,1.5582333333333334,1.1006
2010-05-08 23:00:00,0.4527,23,5,5,1,0.5932999999999999,1.3100666666666667,1.0648763888888888
2010-05-09 00:00:00,0.4184333333333333,0,6,5,1,0.4527,1.0309333333333333,1.0393555555555556
2010-05-09 01:00:00,0.5043333333333333,1,6,5,1,0.4184333333333333,2.1358333333333333,0.9713763888888889
2010-05-09 02:00:00,0.40513333333333335,2,6,5,1,0.5043333333333333,1.2079,0.9379277777777778
2010-05-09 03:00:00,0.4043,3,6,5,1,0.40513333333333335,0.9025,0.9171694444444444
2010-05-09 04:00:00,0.3339,4,6,5,1,0.4043,0.31920000000000004,0.9177819444444445
2010-05-09 05:00:00,0.34136666666666665,5,6,5,1,0.3339,0.3907666666666667,0.915723611111111
2010-05-09 06:00:00,0.9118666666666667,6,6,5,1,0.34136666666666665,0.33366666666666667,0.9398152777777778
2010-05-09 07:00:00,0.5787,7,6,5,1,0.9118666666666667,0.3592,0.948961111111111
2010-05-09 08:00:00,0.47590000000000005,8,6,5,1,0.5787,0.5013333333333333,0.947901388888889
2010-05-09 09:00:00,0.7206333333333333,9,6,5,1,0.47590000000000005,2.4222333333333332,0.8770013888888889
2010-05-09 10:00:00,2.589,10,6,5,1,0.7206333333333333,2.693766666666667,0.8726361111111111
2010-05-09 11:00:00,2.0800666666666667,11,6,5,1,2.589,2.1389,0.8701847222222222
2010-05-09 12:00:00,1.5217,12,6,5,1,2.0800666666666667,1.4613,0.8727013888888888
2010-05-09 13:00:00,1.5006,13,6,5,1,1.5217,1.4432666666666667,0.8750902777777778
2010-05-09 14:00:00,1.6730333333333334,14,6,5,1,1.5006,1.4543,0.8842041666666667
2010-05-09 15:00:00,0.9791000000000001,15,6,5,1,1.6730333333333334,0.6082333333333333,0.8996569444444443
2010-05-09 16:00:00,0.5596666666666666,16,6,5,1,0.9791000000000001,0.35373333333333334,0.9082375000000001
2010-05-09 17:00:00,1.0072,17,6,5,1,0.5596666666666666,0.3550666666666667,0.9354097222222221
2010-05-09 18:00:00,0.9243666666666667,18,6,5,1,1.0072,0.3776,0.9581916666666667
2010-05-09 19:00:00,1.8075,19,6,5,1,0.9243666666666667,0.3263666666666667,1.0199055555555556
2010-05-09 20:00:00,2.4892,20,6,5,1,1.8075,0.4219,1.1060430555555556
2010-05-09 21:00:00,2.359266666666667,21,6,5,1,2.4892,3.2730333333333332,1.0679694444444445
2010-05-09 22:00:00,1.1152333333333333,22,6,5,1,2.359266666666667,0.5932999999999999,1.0897166666666667
2010-05-09 23:00:00,0.40800000000000003,23,6,5,1,1.1152333333333333,0.4527,1.0878541666666666
2010-05-10 00:00:00,0.4233,0,0,5,0,0.40800000000000003,0.4184333333333333,1.0880569444444446
2010-05-10 01:00:00,0.34986666666666666,1,0,5,0,0.4233,0.5043333333333333,1.0816208333333333
2010-05-10 02:00:00,0.41043333333333337,2,0,5,0,0.34986666666666666,0.40513333333333335,1.0818416666666666
2010-05-10 03:00:00,0.3747,3,0,5,0,0.41043333333333337,0.4043,1.0806083333333334
2010-05-10 04:00:00,0.359,4,0,5,0,0.3747,0.3339,1.0816541666666668
2010-05-10 05:00:00,0.8361999999999999,5,0,5,0,0.359,0.34136666666666665,1.1022722222222223
2010-05-10 06:00:00,0.6329999999999999,6,0,5,0,0.8361999999999999,0.9118666666666667,1.0906527777777777
2010-05-10 07:00:00,1.8666666666666667,7,0,5,0,0.6329999999999999,0.5787,1.1443180555555557
2010-05-10 08:00:00,1.4740666666666666,8,0,5,0,1.8666666666666667,0.47590000000000005,1.1859083333333333
2010-05-10 09:00:00,1.3697000000000001,9,0,5,0,1.4740666666666666,0.7206333333333333,1.2129527777777778
2010-05-10 10:00:00,1.4806,10,0,5,0,1.3697000000000001,2.589,1.1667694444444445
2010-05-10 11:00:00,1.4476,11,0,5,0,1.4806,2.0800666666666667,1.1404166666666666
2010-05-10 12:00:00,1.1581333333333332,12,0,5,0,1.4476,1.5217,1.1252680555555556
2010-05-10 13:00:00,0.3968333333333333,13,0,5,0,1.1581333333333332,1.5006,1.0792777777777778
2010-05-10 14:00:00,0.6421666666666667,14,0,5,0,0.3968333333333333,1.6730333333333334,1.036325
2010-05-10 15:00:00,0.4062,15,0,5,0,0.6421666666666667,0.9791000000000001,1.0124541666666667
2010-05-10 16:00:00,0.4270333333333333,16,0,5,0,0.4062,0.5596666666666666,1.0069277777777776
2010-05-10 17:00:00,0.41973333333333335,17,0,5,0,0.4270333333333333,1.0072,0.98245
2010-05-10 18:00:00,0.43106666666666665,18,0,5,0,0.41973333333333335,0.9243666666666667,0.9618958333333333
2010-05-10 19:00:00,1.1695,19,0,5,0,0.43106666666666665,1.8075,0.9353124999999999
2010-05-10 20:00:00,2.4106666666666663,20,0,5,0,1.1695,2.4892,0.9320402777777778
2010-05-10 21:00:00,2.9157,21,0,5,0,2.4106666666666663,2.359266666666667,0.955225
2010-05-10 22:00:00,1.6507,22,0,5,0,2.9157,1.1152333333333333,0.9775361111111112
2010-05-10 23:00:00,1.412,23,0,5,0,1.6507,0.40800000000000003,1.0193694444444443
2010-05-11 00:00:00,1.4787666666666666,0,1,5,0,1.412,0.4233,1.063347222222222
2010-05-11 01:00:00,1.4476333333333333,1,1,5,0,1.4787666666666666,0.34986666666666666,1.1090875
2010-05-11 02:00:00,1.4576666666666667,2,1,5,0,1.4476333333333333,0.41043333333333337,1.1527222222222222
2010-05-11 03:00:00,0.39540000000000003,3,1,5,0,1.4576666666666667,0.3747,1.1535847222222222
2010-05-11 04:00:00,0.40703333333333336,4,1,5,0,0.39540000000000003,0.359,1.155586111111111
2010-05-11 05:00:00,0.3084,5,1,5,0,0.40703333333333336,0.8361999999999999,1.1335944444444446
2010-05-11 06:00:00,0.7299333333333333,6,1,5,0,0.3084,0.6329999999999999,1.1376333333333333
2010-05-11 07:00:00,2.1199,7,1,5,0,0.7299333333333333,1.8666666666666667,1.1481847222222223
2010-05-11 08:00:00,2.2432,8,1,5,0,2.1199,1.4740666666666666,1.1802319444444442
2010-05-11 09:00:00,1.5963666666666667,9,1,5,0,2.2432,1.3697000000000001,1.1896763888888888
2010-05-11 10:00:00,1.6475,10,1,5,0,1.5963666666666667,1.4806,1.1966305555555556
2010-05-11 11:00:00,1.6040666666666668,11,1,5,0,1.6475,1.4476,1.20315
2010-05-11 12:00:00,1.2644,12,1,5,0,1.6040666666666668,1.1581333333333332,1.2075777777777779
2010-05-11 13:00:00,1.0311,13,1,5,0,1.2644,0.3968333333333333,1.2340055555555556
2010-05-11 14:00:00,0.46913333333333335,14,1,5,0,1.0311,0.6421666666666667,1.2267958333333333
2010-05-11 15:00:00,0.4855,15,1,5,0,0.46913333333333335,0.4062,1.2301
2010-05-11 16:00:00,0.7601666666666667,16,1,5,0,0.4855,0.4270333333333333,1.2439805555555556
2010-05-11 17:00:00,0.8795000000000001,17,1,5,0,0.7601666666666667,0.41973333333333335,1.2631375
2010-05-11 18:00:00,1.1376333333333333,18,1,5,0,0.8795000000000001,0.43106666666666665,1.2925777777777778
2010-05-11 19:00:00,2.0624333333333333,19,1,5,0,1.1376333333333333,1.1695,1.3297833333333333
2010-05-11 20:00:00,1.0880666666666667,20,1,5,0,2.0624333333333333,2.4106666666666663,1.274675
2010-05-11 21:00:00,0.5558666666666666,21,1,5,0,1.0880666666666667,2.9157,1.1763486111111112
2010-05-11 22:00:00,0.44420000000000004,22,1,5,0,0.5558666666666666,1.6507,1.1260777777777777
2010-05-11 23:00:00,0.5756,23,1,5,0,0.44420000000000004,1.412,1.091227777777778
2010-05-12 00:00:00,0.32639999999999997,0,2,5,0,0.5756,1.4787666666666666,1.0432125
2010-05-12 01:00:00,0.9861666666666667,1,2,5,0,0.32639999999999997,1.4476333333333333,1.0239847222222223
2010-05-12 02:00:00,0.5014666666666667,2,2,5,0,0.9861666666666667,1.4576666666666667,0.9841430555555556
2010-05-12 03:00:00,0.3509,3,2,5,0,0.5014666666666667,0.39540000000000003,0.9822888888888889
2010-05-12 04:00:00,0.31489999999999996,4,2,5,0,0.3509,0.40703333333333336,0.97845
2010-05-12 05:00:00,0.31976666666666664,5,2,5,0,0.31489999999999996,0.3084,0.978923611111111
2010-05-12 06:00:00,0.9449666666666666,6,2,5,0,0.31976666666666664,0.7299333333333333,0.9878833333333333
2010-05-12 07:00:00,2.4613333333333336,7,2,5,0,0.9449666666666666,2.1199,1.0021097222222222
2010-05-12 08:00:00,2.1047,8,2,5,0,2.4613333333333336,2.2432,0.9963388888888889
2010-05-12 09:00:00,1.6658000000000002,9,2,5,0,2.1047,1.5963666666666667,0.9992319444444444
2010-05-12 10:00:00,1.5169666666666666,10,2,5,0,1.6658000000000002,1.6475,0.9937930555555555
2010-05-12 11:00:00,1.9225666666666668,11,2,5,0,1.5169666666666666,1.6040666666666668,1.007063888888889
2010-05-12 12:00:00,1.8470333333333333,12,2,5,0,1.9225666666666668,1.2644,1.0313402777777778
2010-05-12 13:00:00,1.4408333333333334,13,2,5,0,1.8470333333333333,1.0311,1.0484125
2010-05-12 14:00:00,2.9855333333333336,14,2,5,0,1.4408333333333334,0.46913333333333335,1.1532625
2010-05-12 15:00:00,1.8541999999999998,15,2,5,0,2.9855333333333336,0.4855,1.2102916666666668
2010-05-12 16:00:00,1.4608666666666668,16,2,5,0,1.8541999999999998,0.7601666666666667,1.2394875
2010-05-12 17:00:00,3.0760666666666667,17,2,5,0,1.4608666666666668,0.8795000000000001,1.3310111111111111
2010-05-12 18:00:00,0.6869333333333334,18,2,5,0,3.0760666666666667,1.1376333333333333,1.3122319444444444
2010-05-12 19:00:00,0.5411666666666667,19,2,5,0,0.6869333333333334,2.0624333333333333,1.2488458333333334
2010-05-12 20:00:00,1.7231333333333334,20,2,5,0,0.5411666666666667,1.0880666666666667,1.2753069444444445
2010-05-12 21:00:00,1.7869,21,2,5,0,1.7231333333333334,0.5558666666666666,1.3266
2010-05-12 22:00:00,1.561,22,2,5,0,1.7869,0.44420000000000004,1.3731333333333333
2010-05-12 23:00:00,1.5440333333333334,23,2,5,0,1.561,0.5756,1.4134847222222222
2010-05-13 00:00:00,0.3472,0,3,5,0,1.5440333333333334,0.32639999999999997,1.414351388888889
2010-05-13 01:00:00,0.3643,1,3,5,0,0.3472,0.9861666666666667,1.388440277777778
2010-05-13 02:00:00,0.3389,2,3,5,0,0.3643,0.5014666666666667,1.3816666666666666
2010-05-13 03:00:00,0.3558,3,3,5,0,0.3389,0.3509,1.3818708333333334
2010-05-13 04:00:00,0.34986666666666666,4,3,5,0,0.3558,0.31489999999999996,1.3833277777777777
2010-05-13 05:00:00,0.3187,5,3,5,0,0.34986666666666666,0.31976666666666664,1.3832833333333332
2010-05-13 06:00:00,0.36946666666666667,6,3,5,0,0.3187,0.9449666666666666,1.3593041666666668
2010-05-13 07:00:00,0.3028666666666667,7,3,5,0,0.36946666666666667,2.4613333333333336,1.2693680555555555
2010-05-13 08:00:00,1.4711333333333334,8,3,5,0,0.3028666666666667,2.1047,1.2429694444444446
2010-05-13 09:00:00,0.36616666666666664,9,3,5,0,1.4711333333333334,1.6658000000000002,1.1888180555555556
2010-05-13 10:00:00,1.4741,10,3,5,0,0.36616666666666664,1.5169666666666666,1.1870319444444444
2010-05-13 11:00:00,1.9577666666666667,11,3,5,0,1.4741,1.9225666666666668,1.188498611111111
2010-05-13 12:00:00,1.9802,12,3,5,0,1.9577666666666667,1.8470333333333333,1.194047222222222
2010-05-13 13:00:00,1.4075666666666666,13,3,5,0,1.9802,1.4408333333333334,1.1926611111111112
2010-05-13 14:00:00,1.4837333333333333,14,3,5,0,1.4075666666666666,2.9855333333333336,1.1300861111111111
2010-05-13 15:00:00,1.0083333333333333,15,3,5,0,1.4837333333333333,1.8541999999999998,1.0948416666666667
2010-05-13 16:00:00,0.6708,16,3,5,0,1.0083333333333333,1.4608666666666668,1.0619222222222222
2010-05-13 17:00:00,0.8897333333333334,17,3,5,0,0.6708,3.0760666666666667,0.970825
2010-05-13 18:00:00,2.979233333333333,18,3,5,0,0.8897333333333334,0.6869333333333334,1.0663375000000002
2010-05-13 19:00:00,1.3617333333333332,19,3,5,0,2.979233333333333,0.5411666666666667,1.1005277777777775
2010-05-13 20:00:00,1.8061,20,3,5,0,1.3617333333333332,1.7231333333333334,1.103984722222222
2010-05-13 21:00:00,1.8444333333333334,21,3,5,0,1.8061,1.7869,1.1063819444444445
2010-05-13 22:00:00,2.018133333333333,22,3,5,0,1.8444333333333334,1.561,1.1254291666666665
2010-05-13 23:00:00,0.4086666666666667,23,3,5,0,2.018133333333333,1.5440333333333334,1.0781222222222222
2010-05-14 00:00:00,0.37629999999999997,0,4,5,0,0.4086666666666667,0.3472,1.0793347222222223
2010-05-14 01:00:00,0.3972333333333333,1,4,5,0,0.37629999999999997,0.3643,1.0807069444444444
2010-05-14 02:00:00,0.38223333333333337,2,4,5,0,0.3972333333333333,0.3389,1.0825125
2010-05-14 03:00:00,0.385,3,4,5,0,0.38223333333333337,0.3558,1.0837291666666666
2010-05-14 04:00:00,0.37953333333333333,4,4,5,0,0.385,0.34986666666666666,1.0849652777777778
2010-05-14 05:00:00,0.33636666666666665,5,4,5,0,0.37953333333333333,0.3187,1.0857013888888887
2010-05-14 06:00:00,1.0338,6,4,5,0,0.33636666666666665,0.36946666666666667,1.1133819444444446
2010-05-14 07:00:00,1.6064333333333332,7,4,5,0,1.0338,0.3028666666666667,1.1676972222222222
2010-05-14 08:00:00,2.3066999999999998,8,4,5,0,1.6064333333333332,1.4711333333333334,1.2025124999999999
2010-05-14 09:00:00,2.3980333333333332,9,4,5,0,2.3066999999999998,0.36616666666666664,1.287173611111111
2010-05-14 10:00:00,1.4895666666666665,10,4,5,0,2.3980333333333332,1.4741,1.2878180555555554
2010-05-14 11:00:00,1.5108666666666666,11,4,5,0,1.4895666666666665,1.9577666666666667,1.2691972222222223
2010-05-14 12:00:00,1.6402666666666665,12,4,5,0,1.5108666666666666,1.9802,1.2550333333333332
2010-05-14 13:00:00,1.5645,13,4,5,0,1.6402666666666665,1.4075666666666666,1.261572222222222
2010-05-14 14:00:00,1.5472,14,4,5,0,1.5645,1.4837333333333333,1.2642166666666665
2010-05-14 15:00:00,1.5001666666666666,15,4,5,0,1.5472,1.0083333333333333,1.2847097222222221
2010-05-14 16:00:00,1.5976,16,4,5,0,1.5001666666666666,0.6708,1.3233263888888889
2010-05-14 17:00:00,1.5977333333333334,17,4,5,0,1.5976,0.8897333333333334,1.3528263888888887
2010-05-14 18:00:00,1.7295666666666667,18,4,5,0,1.5977333333333334,2.979233333333333,1.3007569444444445
2010-05-14 19:00:00,1.8975666666666666,19,4,5,0,1.7295666666666667,1.3617333333333332,1.3230833333333334
2010-05-14 20:00:00,1.6372666666666666,20,4,5,0,1.8975666666666666,1.8061,1.3160486111111112
2010-05-14 21:00:00,0.6121333333333333,21,4,5,0,1.6372666666666666,1.8444333333333334,1.2647027777777777
2010-05-14 22:00:00,0.38326666666666664,22,4,5,0,0.6121333333333333,2.018133333333333,1.1965833333333333
2010-05-14 23:00:00,0.39309999999999995,23,4,5,0,0.38326666666666664,0.4086666666666667,1.195934722222222
2010-05-15 00:00:00,0.3943333333333333,0,5,5,1,0.39309999999999995,0.37629999999999997,1.196686111111111
2010-05-15 01:00:00,0.354,1,5,5,1,0.3943333333333333,0.3972333333333333,1.1948847222222223
2010-05-15 02:00:00,0.3796333333333333,2,5,5,1,0.354,0.38223333333333337,1.194776388888889
2010-05-15 03:00:00,0.34586666666666666,3,5,5,1,0.3796333333333333,0.385,1.1931458333333331
2010-05-15 04:00:00,0.3608,4,5,5,1,0.34586666666666666,0.37953333333333333,1.1923652777777776
2010-05-15 05:00:00,1.1044333333333332,5,5,5,1,0.3608,0.33636666666666665,1.2243680555555556
2010-05-15 06:00:00,0.6398333333333334,6,5,5,1,1.1044333333333332,1.0338,1.2079527777777777
2010-05-15 07:00:00,1.9829333333333332,7,5,5,1,0.6398333333333334,1.6064333333333332,1.2236402777777777
2010-05-15 08:00:00,1.8604999999999998,8,5,5,1,1.9829333333333332,2.3066999999999998,1.2050486111111112
2010-05-15 09:00:00,2.0170666666666666,9,5,5,1,1.8604999999999998,2.3980333333333332,1.1891749999999999
2010-05-15 10:00:00,1.2804333333333335,10,5,5,1,2.0170666666666666,1.4895666666666665,1.1804611111111112
2010-05-15 11:00:00,0.5046333333333333,11,5,5,1,1.2804333333333335,1.5108666666666666,1.1385347222222222
2010-05-15 12:00:00,0.7856333333333333,12,5,5,1,0.5046333333333333,1.6402666666666665,1.102925
2010-05-15 13:00:00,1.6464666666666665,13,5,5,1,0.7856333333333333,1.5645,1.1063402777777778
2010-05-15 14:00:00,0.8854666666666666,14,5,5,1,1.6464666666666665,1.5472,1.0787680555555557
2010-05-15 15:00:00,0.5612333333333334,15,5,5,1,0.8854666666666666,1.5001666666666666,1.0396458333333334
2010-05-15 16:00:00,0.5042666666666666,16,5,5,1,0.5612333333333334,1.5976,0.9940902777777777
